Hugo_Symbol,count
IFNA4,2
PDK1,2
NREP,2
IL20RA,2
GTDC1,2
DRG1,2
MFSD1,2
IER5L,2
CLDN4,2
CALR,2
CRYL1,2
CDT1,2
KRTAP10-2,2
KRT38,2
ENSG00000266830,2
ENSG00000173366,2
C7orf71,2
MLANA,2
RAB23,2
PRSS57,2
SOD2,2
GNAO1,2
DTWD1,2
CYP4Z1,2
ADRA1D,2
PSMB6,2
KLHDC7B,2
AMOTL2,2
SLC7A5,2
HOMER1,2
FAM126A,2
SSX4,2
SLAMF6,2
WDR83OS,2
C20orf173,2
PANX1,2
C8orf34,2
EIF2A,2
ROGDI,2
RPL4,2
MMP17,2
MIR548AN,2
GNPNAT1,2
SCAND2,2
PRSS54,2
KRT17,2
BPNT1,2
ZNF2,2
ZNF323,2
HIBADH,2
ACOT9,2
ADAM22,2
ANGEL1,2
ASB18,2
RASGEF1A,2
PARS2,2
BCAS4,2
KDELC2,2
C16orf92,2
FCRLB,2
C21orf7,2
C1orf35,2
HOXB5,2
DPPA4,2
FAM24A,2
FAM227A,2
FOS,2
RBM46,2
DNAI2,2
REPS1,2
INPP5A,2
PTAFR,2
CYB561D2,2
NFIC,2
WDR34,2
PAPD5,2
ADIPOQ,2
TMEM178A,2
ACOT8,2
TMEFF2,2
FAM87B,2
KBTBD5,2
KAZALD1,2
ZNF154,2
TUBG2,2
ARHGEF37,2
GTF3C5,2
GAPT,2
IGHA2,2
MIR4313,2
PMAIP1,2
TNFAIP8,2
PSMD8,2
CDKL2,2
CACNG8,2
EMD,2
GPR15LG,2
RAB35,2
PDCL,2
NBR2,2
UBA52,2
B3GNT8,2
WDFY3-AS2,2
HS3ST1,2
MRPL49,2
REG3A,2
TTC34,2
MRPL23,2
EGFL8,2
C1orf54,2
C20orf85,2
EFNA5,2
ANO7L1,2
DIO1,2
CREBL2,2
LIPC,2
KCTD18,2
SYPL2,2
FAM187B,2
UQCRFS1,2
FAM19A4,2
GEN1,2
PRDM7,2
OR2A42,2
PPM1N,2
KRT77,2
PRPF31,2
IST1,2
RHNO1,2
RCOR1,2
PXMP4,2
DEFB112,2
GLIS1,2
KRTAP10-11,2
MEF2B,2
SLC30A8,2
HIST1H2AB,2
C14orf118,2
ABHD4,2
HIST1H2BJ,2
SPATS1,2
CARD17,2
VN1R2,2
FAM53B,2
IGKV1-5,2
HOXA-AS2,2
NUTF2,2
DUSP22,2
MBLAC1,2
LIF,2
CLPP,2
TRIM65,2
LTA,2
PACSIN1,2
MATN1,2
ARRDC2,2
CADM4,2
CEP76,2
CLDN5,2
APOBEC3C,2
IDO2,2
BRMS1,2
LPCAT3,2
TFAP2D,2
WWTR1,2
MEIOB,2
TNP1,2
TMEM44,2
TBC1D10A,2
SUGT1,2
DDRGK1,2
CENPB,2
PTPN18,2
OR10H5,2
ZNF433,2
SUV420H2,2
TAGLN2,2
VRK1,2
KIAA0494,2
MIR16-1,2
TEX33,2
ERF,2
AURKAIP1,2
ARFGAP3,2
INCA1,2
DDI2,2
S100A1,2
KIAA0040,2
PAGE5,2
C14orf182,2
DEFB118,2
RABEPK,2
BPIFB6,2
CCDC162P,2
C17orf76-AS1,2
KCNQ1,2
FAM105B,2
C2orf49,2
EIF4B,2
C3orf58,2
HAVCR2,2
LACTB,2
KRTAP9-4,2
HAUS4,2
KIAA0247,2
IGKV6D-41,2
IGHV4-28,2
IGHV3-38,2
KCNMB1,2
ID3,2
KRT33B,2
KRT40,2
GTF2E1,2
PHB,2
ODF1,2
GSTM5,2
GRPEL1,2
GPR85,2
GPR45,2
GORASP2,2
GJB7,2
GABRR1,2
FUT1,2
FPR3,2
FEM1C,2
CITED1,2
LCE3D,2
LCLAT1,2
LHX8,2
CIRBP-AS1,2
FKBP7,2
OR8H3,2
OR6C75,2
IER5,2
OR5AN1,2
OR2H2,2
OR1L3,2
NXF2,2
NHEJ1,2
OVCH2,2
IGSF11,2
NEUROD4,2
N6AMT1,2
TMEM220,2
TRGJP,2
MYOZ2,2
MYCL1,2
MSANTD1,2
MS4A6E,2
MMP1,2
METTL21B,2
LILRB2,2
SETDB2,2
FAM86C1,2
FAM122A,2
AQP7,2
ALS2CR12,2
AKAP5,2
ING4,2
AHSG,2
AGAP11,2
FAM90A26P,2
MRPS35,2
FABP1,2
C13orf33,2
GOSR1,2
MRS2,2
JMJD6,2
TXNRD3NB,2
MIR204,2
LTA4H,2
TUBG1,2
USP41,2
PEA15,2
SF3A2,2
TEX35,2
CHST8,2
VAX1,2
TNFRSF25,2
AMACR,2
ARNT2,2
ERMN,2
BET1L,2
SPSB2,2
SYPL1,2
DUSP11,2
DEFB108B,2
TTLL8,2
DAZAP2,2
CXorf21,2
CWC15,2
CTSC,2
AGPAT3,2
CDSN,2
CDC42EP3,2
C9orf24,2
C14orf180,2
C18orf1,2
FAM75A1,2
C16orf70,2
C16orf46,2
PGM5P2,2
SPANXN4,2
CSNK1A1P1,2
FNBP1,2
BPIFB2,2
PAFAH1B2,2
PIGV,2
C1orf74,2
KCNK15,2
UBQLN2,2
FAM35A,2
GDF5OS,2
DNM1P34,2
ACAP2,2
TPRKB,2
TAF13,2
SLC35B3,2
TSLP,2
HNMT,2
IDH3A,2
MAPK1IP1L,2
CEP72,2
MED21,2
MICB,2
NUDT5,2
MARS2,2
FEM1B,2
HDAC10,2
MYLK4,2
NAAA,2
METTL4,2
CELF6,2
NHP2L1,2
DLK1,2
PPP2R5E,2
METTL21A,2
SCNN1B,2
RAC2,2
CIR1,2
CAB39,2
CDADC1,2
CAMK1,2
LGALS9B,2
NME8,2
ZBTB12,2
WDR83,2
CKMT1B,2
COX14,2
CPE,2
BPI,2
IGLC3,2
CPNE1,2
CRYBB3,2
CNOT8,2
XKR9,2
B3GALT2,2
VGLL3,2
GPR26,2
SERTAD4,2
SENP3,2
RDH12,2
FAIM2,2
NOM1,2
TSSK4,2
TMEM200A,2
UTP11L,2
ZAR1,2
TAS2R46,2
TAAR8,2
SULT1C2,2
SNORA11,2
SLFNL1,2
GABRD,2
SLC36A3,2
HNF1B,2
IGHV3-66,2
PLEKHG5,2
FIGLA,2
OR4A47,2
NCF1,2
SH2D4A,2
RSPH9,2
ESD,2
QPCT,2
PTTG1,2
ANKRD30BP2,2
PLEKHA3,2
TMEM217,2
TMEM55B,2
CST3,2
TRIM27,2
TMEM99,2
PDE8A,2
MRPL46,2
IGKV3-15,2
PSME1,2
ARRB2,2
RCN2,2
SERPINB8,2
S100A2,2
ZDHHC21,2
ZSWIM1,2
ZSCAN4,2
SDR42E1,2
ZNF691,2
ZNF410,2
SLC39A3,2
WBP2NL,2
VSX1,2
STK36,2
VGLL1,2
USP30,2
USP2,2
UHRF2,2
CPNE2,2
TNFRSF10A,2
SAV1,2
GNB5,2
LSM1,2
C4orf34,2
CCZ1,2
AP3S1,2
ZNF253,2
GPR4,2
TRIP13,2
RNF138,2
SWSAP1,2
CDK5,2
GNB1,2
GMFG,2
SBDS,2
S100A6,2
GTF2IRD1P1,2
ZNF30,2
YWHAG,2
C20orf24,2
MFAP5,2
TUBA4A,2
OR10AD1,2
HAPLN4,2
PAK2,2
TAS2R9,2
PRAMEF12,2
TSPAN2,2
SLC23A1,2
CSN1S1,2
PPP1R7,2
TRH,2
TRBV4-1,2
ZNF193,2
FSTL1,2
EXTL1,2
CYP27A1,2
SELPLG,2
GJA3,2
EAF2,2
BEND4,2
TMEM218,2
TIMM21,2
CXorf69,2
PNMA1,2
MIR548N,2
LY86,2
NOC4L,2
PSMA1,2
RDBP,2
SYNDIG1L,2
FAM76B,2
PI3,2
MPC2,2
C10orf85,2
FERMT3,2
LIPH,2
ARL6,2
SHANK2-AS3,2
FGF11,2
TEX36,2
ATF7IP2,2
CCDC28B,2
ZNF768,2
CCT5,2
FIBCD1,2
GTPBP1,2
POLR3B,2
TPX2,2
TMEM86A,2
DUSP9,2
GPR148,2
SFT2D1,2
IGFBP5,2
HS3ST3A1,2
HIST1H2BF,2
GPX5,2
GPRC5D,2
SLC22A5,2
EFNB1,2
KCNG1,2
EMX2,2
FAR2,2
ST6GALNAC5,2
TACR3,2
FKBP6,2
SDAD1P1,2
ITFG1,2
KIAA1598,2
RNASE6,2
KRT20,2
RNA5SP22,2
LCE5A,2
LCOR,2
LENEP,2
ANKRD13C,2
MAGOH,2
MEMO1,2
LENG8,2
LETMD1,2
MSANTD3,2
MYL12B,2
PTPN6,2
ENSG00000256349,2
TBX21,2
ELAC1,2
MIR622,2
FAM167A,2
PEX26,2
TMEM55A,2
ABHD15,2
RAD51AP1,2
TM4SF19-AS1,2
ACTL8,2
ADAL,2
PPP5D1,2
ANP32B,2
ASB11,2
OR5V1,2
BDNF,2
C1orf56,2
CASD1,2
EFCAB11,2
CCT6A,2
MAPK8IP2,2
CD28,2
LRRC46,2
CGB2,2
CLDN16,2
CLEC7A,2
LRFN1,2
DHFRL1,2
DHX33,2
HOXC8,2
DNAJA1,2
DPY19L2P4,2
IQCF2,2
FAM101B,2
HOXD3,2
PRG2,2
OR10X1,2
ATPBD4,2
SLC1A1,2
CALML3,2
RORB,2
RARRES1,2
SERF2,2
NSG1,2
CITED2,2
C9orf69,2
CDH5,2
DAPK3,2
FOXR2,2
FAM27L,2
DOK4,2
SSR3,2
TAAR6,2
TAS2R40,2
CCDC137,2
TREM2,2
YBEY,2
ZNF19,2
ZYX,2
SAP18,2
ANKRD20A5P,2
C2orf15,2
FOXK2,2
ADAD2,2
KPTN,2
MATN1-AS1,2
CFHR1,2
OR6C68,2
DDOST,2
FERRY3,2
IGHG2,2
BEST2,2
FAM57B,2
PPIF,2
FAM75A7,2
TRIM72,2
KU-MEL-3,2
LDLRAD2,2
LINC00313,2
ABCB9,2
APPL1,2
MSANTD2,2
METTL12,2
ARMCX6,2
ATAD3A,2
BUD13,2
BNIP3,2
ADCK5,2
PRICKLE4,2
C17orf72,2
HOXD13,2
MAPKAPK2,2
SKP2,2
SYF2,2
WRAP73,2
ACRV1,2
C11orf16,2
C19orf18,2
FAM3A,2
KLHDC8B,2
PLEKHM2,2
PMP22,2
ELP4,2
PPM1A,2
CHMP3,2
USP3,2
CHEK1,2
UBE2V2,2
STAC3,2
SLU7,2
SLC25A38,2
RIOK1,2
RAVER2,2
PSAP,2
ANGPTL7,2
LUM,2
CYB5D1,2
IDH3B,2
HOXB9,2
HEMK1,2
C19orf76,2
VKORC1,2
C21orf59,2
C5orf65,2
DEFB121,2
FAM60A,2
DUSP2,2
DVL3,2
EIF6,2
NQO2,2
OR2B11,2
CALB2,2
SRSF1,2
THAP7,2
SUB1,2
RAB1A,2
THAP2,2
CUEDC1,2
CTSW,2
DLG4,2
DEGS2,2
USP10,2
COMMD5,2
CBLN4,2
HIST1H4J,2
FOXG1,2
CCDC23,2
NDUFAF5,2
OR11H6,2
C3orf55,2
COQ10B,2
RAP2B,2
CSH1,2
CLCN5,2
DMPK,2
OTUB1,2
CKAP4,2
CRTC3,2
MSRA,2
KDELR2,2
LRRC18,2
MEA1,2
NIF3L1,2
C5orf56,2
NR2F1,2
ZSWIM7,2
PCMT1,2
PLCD3,2
RANBP3L,2
SLC27A2,2
XRCC2,2
CD58,2
NAT1,2
NDST2,2
ASF1B,2
LYPD5,2
BARHL2,2
AREG,2
SPIN1,2
FAM107A,2
RCOR3,2
PAPD7,2
LGALSL,2
WSCD1,2
SDF4,2
SCNN1D,2
FMR1NB,2
CYP2W1,2
TTK,2
OTOP1,2
KLF17,2
EBAG9,2
MRAP2,2
KCNG2,2
CD1A,2
SLC35F4,2
SSTR2,2
DRAXIN,2
GINS3,2
MANEA,2
MED20,2
TMEM59,2
TMA16,2
CHCHD6,2
SERBP1,2
TRUB1,2
PDK3,2
ZNF684,2
RFPL3,2
TMEM37,2
COQ9,2
SLC16A4,2
FOXF2,2
MBD3L1,2
MAPK13,2
FAM96A,2
FAM108C1,2
ASB6,2
DUS2L,2
SRRD,2
KDM4D,2
FOXD4L5,2
C1orf51,2
LINC00303,2
CCDC101,2
OR51B6,2
PNPO,2
SELT,2
TAS2R14,2
NPTX2,2
TMEM26,2
C20orf118,2
NFXL1,2
TPPP,2
TSPAN8,2
UBD,2
NAE1,2
HR,2
LRRC47,2
PELO,2
ACY1,2
ALG2,2
PLA2G2E,2
RIMKLB,2
DEFB129,2
C1orf216,2
CEACAM8,2
CFHR2,2
SMARCE1,2
CCR4,2
CIB2,2
CALM2,2
SMARCB1,2
SH2B2,2
C15orf53,2
C15orf40,2
C10orf137,2
BCAP29,2
FAM228A,2
AURKC,2
CLEC4D,2
CNIH4,2
SMPD3,2
CXorf48,2
FAM200A,2
SPNS2,2
FDCSP,2
GBP2,2
GFOD2,2
GIT2,2
GNPTG,2
GTPBP6,2
HLA-DQA2,2
CBLN2,2
CALCOCO2,2
TTC9C,2
KIAA0355,2
ATP6V1D,2
GGA2,2
ADIPOR2,2
C3orf78,2
DNAJB9,2
ASPN,2
AHSA1,2
RAET1G,2
TDO2,2
CACUL1,2
CCNG2,2
FAM176C,2
UTP14C,2
HYLS1,2
SLC31A1,2
PCP2,2
RENBP,2
C10orf108,2
HCG9,2
ZNF207,2
LSM6,2
CYC1,2
PNRC1,2
TAF15,2
TRBV24-1,2
C13orf35,2
SLC2A6,2
NR0B2,2
RAB5C,2
TMEM27,2
SLC30A7,2
COX7A2,2
U2AF1,2
COX17,2
MMP28,2
RGS11,2
NOV,2
TMEM100,2
VAMP3,2
TSPAN17,2
UGT2B11,2
TNFSF8,2
TMSB15A,2
P2RY8,2
THBD,2
MLF2,2
WDR45L,2
TAS2R19,2
SYT13,2
STK32B,2
ST3GAL6,2
SRPX,2
VARS2,2
ZBTB8A,2
OR51E1,2
SPN,2
ZNF446,2
ZNF833P,2
OR1J2,2
CCNY,2
TCN2,2
C1orf86,2
ECI1,2
NXPE2,2
IQCK,2
UHMK1,2
C16orf48,2
NR1I3,2
BET3L,2
SPIN2B,2
PATE4,2
CTRC,2
MTL5,2
PPP1R3B,2
PLRG1,2
PLAUR,2
PEX3,2
PDLIM1,2
PLBD1,2
MATK,2
MIR525,2
POLR2D,2
PAX9,2
OR6C1,2
PON2,2
NPIPP1,2
ORMDL3,2
PELI1,2
PRSS21,2
PSAPL1,2
PTPN11,2
HLA-DMA,2
QKI,2
RAP1GAP,2
REEP5,2
RHOXF2B,2
RPS10P7,2
C18orf42,2
SCN1B,2
SEC14L2,2
SH2B3,2
SLC35C1,2
ZNF345,2
SMAP2,2
RCHY1,2
LYRM5,2
NRAS,2
SIRT1,2
CTTN,2
IRF2BPL,2
PDIA2,2
GLYATL1,2
SPANXN5,2
SMARCD3,2
RBM34,2
MT1M,2
GSTM3,2
OVOL2,2
OVOL1,2
NAT8,2
MNAT1,2
IDH3G,2
INO80B,2
POLD2,2
PPME1,2
SFRP2,2
HOXB4,2
FAM218A,2
LY96,2
MESDC2,2
MKRN1,2
MRPS14,2
RASA1,2
SCG5,2
SURF2,2
PTDSS2,2
CTSO,2
TTC16,2
GIF,2
C16orf58,2
ACAT2,2
KLHL32,2
KLHL26,2
RPRD1A,2
STK35,2
PSMD2,2
NRSN2,2
CD40,2
NT5C1A,2
NDFIP1,2
PHC1,2
PPP1R36,2
PDSS1,2
NUDT14,2
INSL5,2
FAM26F,2
NTSR1,2
HPDL,2
HIST2H2BF,2
OAZ3,2
KLF8,2
ZNF550,2
NAGPA,2
MORC2,2
THOC3,2
PDP2,2
MIR634,2
MGARP,2
TMEM51,2
CYP1A1,2
MB,2
LASP1,2
GABPA,2
KIAA0284,2
ARSD,2
KRTAP9-8,2
CXCR1,2
OR51F1,2
OR4D9,2
METTL3,2
LMAN2L,2
ZNF837,2
FITM2,2
ARL13B,2
IFNA7,2
ELP6,2
AGXT,2
TMEM216,2
GABPB2,2
GBGT1,2
C20orf20,2
FBXO27,2
TMEM184A,2
SULT1B1,2
TBCB,2
FAM9C,2
BARHL1,2
SPATA8,2
SLC22A24,2
AKIRIN1,2
FAM189B,2
LINC03042,2
EXOC8,2
HCP5,2
PTRH1,2
EVI2B,2
RBM17,2
SLC9B2,2
MGLL,2
IFITM2,2
IL23A,2
TADA2B,2
ZFPM1,2
SYN3,2
SPANXD,2
ASMT,2
ATAT1,2
DLL4,2
IFNA8,2
GCNT3,2
HUS1,2
CBX3,2
SLC26A10,2
SLC39A4,2
ZNF622,2
SPPL2A,2
TCAM1P,2
HIF1AN,2
HCK,2
GLT1D1,2
GSX1,2
GPR87,2
OR10A2,2
GPR37L1,2
GPR3,2
RAPGEF3,2
S1PR5,2
RPS16,2
NLN,2
CCR6,2
GMPR,2
FOSL2,2
GCSHP3,2
VPS28,2
ESRRB,2
MLLT3,2
KRTAP10-6,2
TMEM106A-AS1,2
OR52E8,2
IGHV3-9,2
ZNF705B,2
PSPH,2
LINC00304,2
TNFRSF13B,2
ADM2,2
FLJ44006,2
TRAV9-1,2
CX3CL1,2
SOCS7,2
SNX16,2
RFPL1,2
ASCL3,2
LUC7L,2
MTRF1L,2
NMRK2,2
NPSR1-AS1,2
PLEKHA1,2
LRRC72,2
CCL26,2
HTR3B,2
CCL20,2
GPR31,2
COMT,2
MRPL50,2
MYH16,2
CASP4,2
GDPD5,2
CFI,2
GOT1L1,2
FOXK1,2
TSEN15,2
DCK,2
EMID1,2
EMG1,2
C15orf29,2
LIPK,2
HSD11B2,2
MRPL3,2
DUSP1,2
CSF3,2
PA2G4,2
SLC38A11,2
FDX1L,2
FBXL6,2
FBRSL1,2
FAM72B,2
DUOXA2,2
ARCN1,2
FIZ1,2
CXXC4,2
JMJD4,2
CTDP1,2
MIB2,2
RPS14,2
CCDC94,2
SH3BP5L,2
C9orf117,2
C19orf25,2
C19orf66,2
CNN2,2
CST1,2
FLRT1,2
MIR30E,2
TWF2,2
CARTPT,2
PTGR1,2
PRIM1,2
GTF2A1,2
ZNF367,2
ZNF225,2
MMGT1,2
PSENEN,2
PRDM6,2
RNF144B,2
PTGR2,2
ZBED3-AS1,2
GDE1,2
STXBP6,2
CSN3,2
WDR53,2
AMPD2,2
PPM1G,2
ZNF688,2
POMZP3,2
AJUBA,2
BEND7,2
TMEM120A,2
PLA2G2A,2
STARD5,2
UBL4A,2
ZNF358,2
HIST1H1T,2
NOTO,2
ZNF383,2
HIST1H3I,2
FAM99B,2
HYAL4,2
C8orf58,2
RNPEP,2
ZNF627,2
TMEM177,2
TMEM50A,2
PHF23,2
SLC25A23,2
TMEM205,2
TMEM180,2
METTL7A,2
TCEB3CL2,2
VPS25,2
TBCE,2
CLHC1,2
SYT15,2
SURF1,2
SULT1C4,2
STYX,2
TMEM68,2
TMEM95,2
TMIGD1,2
PIGM,2
TRBV25-1,2
RWDD2A,2
TSPAN19,2
PLEKHG4,2
SF3A3,2
SDC4,2
NCCRP1,2
TXN,2
SCN2B,2
RSAD2,2
RPS8,2
RPA2,2
ATP6V1C2,2
LSM5,2
MRFAP1,2
MSL1,2
PSTPIP1,2
IFT74,2
DCAF7,2
LRP10,2
SRF,2
C11orf70,2
OR51I1,2
POU6F1,2
HIC2,2
NSUN7,2
KCNS1,2
HN1,2
HIST1H4L,2
C3orf36,2
C4A,2
TARDBP,2
NOVA1,2
FSCN1,2
CHRNA3,2
KRTAP10-12,2
KRT12,2
ASB15,2
CLDN22,2
POTED,2
JAM2,2
PSMG2,2
PPP1CA,2
GAS8,2
LRTOMT,2
MARK3,2
OR13F1,2
PPP2R2B,2
CEACAM3,2
CES3,2
GLRB,2
TMEM41B,2
DSCR6,2
PAGE2,2
PABPC5,2
PLA2G2C,2
PVRIG,2
CYP4V2,2
C17orf75,2
B3GALT5,2
TSPAN31,2
NEU4,2
ACYP1,2
PLAC1,2
OR9A2,2
BAG2,2
ZNF391,2
FAM196B,2
ZNF257,2
UBE2A,2
CRIP1,2
POLR2G,2
NPSR1,2
NKX3-1,2
HAUS3,2
NIPSNAP1,2
EXOSC10,2
NDUFB6,2
BEND3,2
NCBP2,2
MTSS1L,2
FAM192A,2
HNRNPA1,2
CEP57L1,2
ANKRD54,2
TMPRSS11B,2
ENSA,2
PRCP,2
CCDC24,2
SNX1,2
FTMT,2
C19orf38,2
TMEM233,2
DIRAS3,2
SLC25A5,2
TIGD6,2
ANP32A,2
IRF2BP2,2
CA2,2
HRCT1,2
MXD4,2
RAB3C,2
CDCA8,2
CYP46A1,2
IL34,2
UST,2
TBC1D26,2
ZPBP,2
IGKV6-21,2
OR52N5,2
HRH4,2
MED19,2
CRB2,2
HNF4G,2
HMGB4,2
HELT,2
NUDT10,2
SLC2A14,2
C21orf91,2
KRTAP4-5,2
MT-CO1,2
HIST1H3C,2
HTRA3,2
CD226,2
IGLC7,2
GDF6,2
CAMKV,2
CARKD,2
MAP1S,2
SEC14L3,2
ZNF346,2
MYEOV2,2
TRBV11-1,2
SAA3P,2
RAB11FIP3,2
KIFC2,2
POU5F1B,2
ULK4P1,2
ARRDC5,2
CPA5,2
STK40,2
GPR6,2
CANT1,2
MPV17L2,2
OTP,2
RGPD1,2
MYL6B,2
MDH1,2
PRSS38,2
MAPK15,2
TRAPPC2,2
CRYBB1,2
PPAPDC1A,2
RAN,2
UNC5A,2
SPHK1,2
ZNF385D,2
RNASEH2B,2
SKOR2,2
IL2RG,2
METTL18,2
ZNF699,2
SH2D5,2
SLC2A5,2
ZFAND2B,2
TTC31,2
SSX5,2
SNRNP48,2
FLJ43681,2
ENSG00000257921,2
ZNF707,2
FBXL21,2
KRT16P1,2
DNAJB14,2
OR6J1,2
ABHD16B,2
DHRSX,2
ACTL6A,2
NTN3,2
AGPAT9,2
CYB5D2,2
SPIN2A,2
OPRK1,2
OOEP,2
MYL9,2
C2orf40,2
CNOT4,2
F2RL2,2
MIR1185-1,2
ENO3,2
FTO,2
GNPDA2,2
H2BFWT,2
HSPA13,2
KHDRBS2,2
OR52A1,2
RAG2,2
RASL12,2
SULT6B1,2
TAGLN3,2
TTC9,2
FAM167B,2
ENDOU,2
SPINK2,2
TRIM8,2
TBC1D19,2
TH,2
FOXP3,2
MCTS1,2
ZNF343,2
FCRL6,2
YES1,2
ZNF667,2
UCKL1,2
PSMD14,2
TNFRSF14,2
KIAA1644,2
KLHDC7A,2
SELRC1,2
FAM177B,2
THRB,2
SUCLA2,2
CD59,2
LOC100132247,2
SLC1A2,2
SLC25A27,2
SIAH3,2
MIR524,2
HOXB1,2
HSD3B1,2
SEMA4C,2
UBIAD1,2
ARL8B,2
UGT1A9,2
OPN1MW,2
UCK1,2
DFFB,2
AGTRAP,2
AK8,2
ACVR2B,2
HRAS,2
COX4I2,2
ARSA,2
BRSK1,2
C12orf69,2
BTF3L4,2
SERPINF2,2
CD7,2
MLNR,2
CYP51A1,2
PRKCSH,2
ACBD4,2
YAE1D1,2
C1QTNF4,2
LETM2,2
MALSU1,2
ANP32D,2
UAP1L1,2
GALR2,2
PEPD,2
TEN1,2
IKZF2,2
SHPK,2
RXFP4,2
RHBDF1,2
OLFM3,2
ACAA1,2
OR2M7,2
CAPN7,2
MT-ND6,2
MT-ND4,2
MT-CO2,2
CAPN9,2
CAPZA1,2
FBXO6,2
YIPF7,2
ARSI,2
OR52E6,2
EPPIN,2
GOLM1,2
TTLL10-AS1,2
C15orf27,2
PMS2P4,2
TPTE2P6,2
TAF1C,2
RNMTL1,2
ATP6V1E2,2
ATP5O,2
CA4,2
ARV1,2
TNFSF10,2
LMBR1,2
STK25,2
MRVI1-AS1,2
XRCC6BP1,2
C12orf68,2
PGA3,2
MTCP1NB,2
ZNF724P,2
DGAT2,2
CXorf38,2
TFEB,2
P2RY2,2
RCSD1,2
RNASE3,2
C18orf54,2
TMEM176B,2
CD3EAP,2
TMEM71,2
RDH13,2
MIR1266,2
PSMF1,2
OR2V2,2
C19orf21,2
DPYSL4,2
RTN4R,2
CYP2A6,2
ATE1,2
GPR182,2
STAG3L3,2
C20orf195,2
GGA3,2
OR10P1,2
LOC100996465,2
FHL2,2
RAB20,2
TRMT11,2
ZNF354B,2
SPNS3,2
C4orf36,2
ZNF277,2
AMELX,2
SERPINH1,2
OR1B1,2
ZNF311,2
ID2,2
ZNF416,2
ZNF765,2
DUSP15,2
SDR9C7,2
GSX2,2
IFITM10,2
INO80E,2
AMMECR1L,2
SGCB,2
RCAN1,2
SRSF8,2
KRTAP4-3,2
C12orf74,2
YTHDC2,2
GAS7,2
YPEL5,2
SNORA72,2
GATA4,2
TMED1,2
LRRC40,2
TWIST1,2
MYOT,2
KTI12,2
TSPAN5,2
KRTAP13-4,2
BMS1P5,2
MS4A15,2
MIR508,2
LINC00665,2
FIBP,2
TMEM163,2
LYVE1,2
C3orf49,2
PPDPF,2
DAPL1,2
DMRTB1,2
APOBEC3A,2
MT1JP,2
OXNAD1,2
LGMN,2
KLF4,2
PGC,2
GGTLC2,2
EXOSC5,2
TOMM22,2
APOA2,2
PRDX2,2
C16orf95,2
SLA2,2
PSKH2,2
LILRA3,2
MLX,2
GPR137,2
OR8D4,2
PPP3R2,2
TMX4,2
CDK5RAP3,2
BPGM,2
DNAJC4,2
CLRN1-AS1,2
FAM120A2P,2
ARL17B,2
SNORD3B-1,2
C22orf43,2
DHRS11,2
PSCA,2
SEPT6,2
HFE2,2
GPR137C,2
C3orf74,2
MYEOV,2
S100P,2
NXT2,2
MMP12,2
IGHG1,2
ANKRD26P1,2
ANXA10,2
GOLGA6A,2
DPY19L1,2
VAMP1,2
TIGD4,2
ZDHHC6,2
OXSR1,2
WHAMMP3,2
RNF44,2
C12orf65,2
C22orf23,2
ZNF542,2
C3orf71,2
B9D1,2
C1orf50,2
MRPL21,2
IDUA,2
GLRA2,2
ABHD10,2
WAPAL,2
RGAG4,2
TAMM41,2
TDH,2
OR2B6,2
USP17L2,2
WDR92,2
TP53I13,2
RBM43,2
MMD2,2
TSGA10IP,2
MIR4252,2
FBXO4,2
TRGC1,2
IGLV7-43,2
KDELR3,2
AFM,2
KPNA1,2
LRRC25,2
B3GNT3,2
CNNM1,2
SERPINB1,2
SCAMP2,2
PAGE4,2
KRTAP16-1,2
TMEM190,2
PARD6B,2
VAT1L,2
DNAJB1,2
ST3GAL4,2
MTDH,2
APOBEC3B,2
TXNDC8,2
CSPG5,2
ANKRD7,2
ATP5G2,2
C10orf91,2
METTL10,2
ATPIF1,2
TICAM1,2
AHR,2
ANKMY2,2
HTRA4,2
FAM90A1,2
ALKBH2,2
IFNAR2,2
TNFRSF10D,2
FAM150B,2
RMND5B,2
VANGL1,2
SLC35A5,2
POU2AF2,2
ASTL,2
RBKS,2
PAPOLG,2
RAB40AL,2
ABHD1,2
PAEP,2
C7orf33,2
FCGR3B,2
TREML4,2
IL2RA,2
GNG5P2,2
HOXC13,2
HFE,2
NCR3LG1,2
NDUFB2,2
QDPR,2
C5orf27,2
PIGL,2
POLDIP3,2
PPA2,2
RHOXF1,2
ZNF319,2
C9orf141,2
NUP35,2
LRRC17,2
FHIT,2
RPL36A,2
VAPA,2
PTER,2
PRODH,2
C15orf59,2
ANKRD65,2
CREB3L4,2
C16orf88,2
PPP2R1B,2
C2orf43,2
HOXC9,2
SNN,2
KLHDC5,2
S100A7L2,2
RNF126,2
CHIC1,2
CYTH2,2
SLC26A6,2
PYROXD1,2
BLOC1S6,2
RGS5,2
TRIML2,2
MYL7,2
PGBD4,2
CRBN,2
PGAM1,2
PANK1,2
PHPT1,2
ORC4,2
SKAP2,2
TMEM232,2
ZNF653,2
CASP7,2
OR1D2,2
LINC00326,2
LRP11,2
RNU6-42,2
TMPPE,2
SPRY2,2
CASP5,2
C19orf54,2
SULT1A1,2
PAOX,2
CCDC149,2
FOLR1,2
G6PC,2
GPR25,2
CNRIP1,2
ELMOD1,2
C11orf21,2
C18orf21,2
CALML6,2
HTATIP2,2
PSTK,2
UGT2A3,2
RRP7A,2
B3GNT1,2
KCNE4,2
